rule_id,rule_string,lambda,D,gamma,population,classification,period
14345,"B234/S03",0.044940,1.8359,1664.5499,6822,aperiodic,
14346,"B234/S13",0.044950,1.8393,1835.1015,6948,aperiodic,
14347,"B234/S013",-10.000000,1.8351,1558.8667,6843,aperiodic,
14348,"B234/S23",0.044857,1.8268,1057.9528,6844,aperiodic,
14349,"B234/S023",0.044867,1.8342,1150.3798,6964,aperiodic,
14350,"B234/S123",0.044983,1.8286,1015.1792,6868,aperiodic,
14351,"B234/S0123",-10.000000,1.8333,1245.9910,7007,aperiodic,
14352,"B234/S4",0.045034,1.8656,2935.0130,7487,aperiodic,
14353,"B234/S04",0.044986,1.8570,2567.1504,7287,aperiodic,
14354,"B234/S14",0.044957,1.8581,2475.9642,7348,aperiodic,
14355,"B234/S014",0.044945,1.8628,2785.3203,7532,aperiodic,
14356,"B234/S24",0.044967,1.8542,2407.6601,7338,aperiodic,
14357,"B234/S024",0.045001,1.8598,2663.8301,7525,aperiodic,
14358,"B234/S124",0.045125,1.8563,2427.3236,7484,aperiodic,
14359,"B234/S0124",0.045041,1.8505,2284.0723,7327,aperiodic,
14360,"B234/S34",0.044977,1.8619,2693.7651,7675,aperiodic,
14361,"B234/S034",0.045067,1.8614,2704.3813,7699,aperiodic,
14362,"B234/S134",-10.000000,1.8643,2832.1717,7820,aperiodic,
14363,"B234/S0134",0.045088,1.8593,2646.8083,7659,aperiodic,
14364,"B234/S234",0.044963,1.8600,2511.0806,7757,aperiodic,
14365,"B234/S0234",0.045080,1.8557,2327.7001,7652,aperiodic,
14366,"B234/S1234",0.044976,1.8621,2548.8138,7912,aperiodic,
14367,"B234/S01234",0.045028,1.8614,2685.1178,7898,aperiodic,
14368,"B234/S5",0.045036,1.8559,2510.9967,7107,aperiodic,
14369,"B234/S05",0.044962,1.8613,2741.9804,7290,aperiodic,
14370,"B234/S15",0.044984,1.8637,2724.4707,7415,aperiodic,
14371,"B234/S015",0.045061,1.8693,3096.6860,7715,aperiodic,
14372,"B234/S25",0.045066,1.8677,2883.1308,7618,aperiodic,
14373,"B234/S025",0.045055,1.8661,2886.6406,7628,aperiodic,
14374,"B234/S125",0.045076,1.8656,2824.3203,7688,aperiodic,
14375,"B234/S0125",0.045029,1.8742,3190.9804,8010,aperiodic,
14376,"B234/S35",0.044988,1.8806,3267.6406,8076,aperiodic,
14377,"B234/S035",0.045072,1.8823,3504.4902,8163,aperiodic,
14378,"B234/S135",0.044984,1.8748,3108.9804,7965,aperiodic,
14379,"B234/S0135",0.045087,1.8794,3419.8105,8157,aperiodic,
14380,"B234/S235",0.045028,1.8780,3361.3203,8126,aperiodic,
14381,"B234/S0235",0.045071,1.8809,3375.2845,8255,aperiodic,
14382,"B234/S1235",0.045005,1.8788,3453.7651,8293,aperiodic,
14383,"B234/S01235",0.045001,1.8792,3224.6601,8312,aperiodic,
14384,"B234/S45",0.045050,1.8947,4154.0259,8602,aperiodic,
14385,"B234/S045",0.045036,1.8895,3696.3203,8355,aperiodic,
14386,"B234/S145",0.045092,1.8908,3911.9609,8493,aperiodic,
14387,"B234/S0145",0.045072,1.8953,3994.3366,8704,aperiodic,
14388,"B234/S245",0.044933,1.8938,4002.4870,8717,aperiodic,
14389,"B234/S0245",0.045065,1.8933,3894.3366,8653,aperiodic,
14390,"B234/S1245",0.045084,1.8951,3858.3203,8802,aperiodic,
14391,"B234/S01245",0.044933,1.8895,3808.3366,8623,aperiodic,
14392,"B234/S345",0.044864,1.9122,4071.7942,9422,aperiodic,
14393,"B234/S0345",0.044942,1.9082,3955.4902,9261,aperiodic,
14394,"B234/S1345",0.044974,1.9097,3729.5261,9353,aperiodic,
14395,"B234/S01345",0.044930,1.9101,4437.4902,9427,aperiodic,
14396,"B234/S2345",-10.000000,1.9134,-375.3092,9376,periodic,120
14397,"B234/S02345",0.029275,1.9129,-1103.1565,9358,periodic,72
14398,"B234/S12345",-10.000000,1.9113,-1106.5339,9270,periodic,60
14399,"B234/S012345",-10.000000,1.9101,-420.5940,9236,aperiodic,
14400,"B234/S6",0.044884,1.8291,1519.5098,6354,aperiodic,
14401,"B234/S06",0.044858,1.8334,1658.3203,6479,aperiodic,
14402,"B234/S16",0.044966,1.8469,2098.9804,6912,aperiodic,
14403,"B234/S016",0.044900,1.8465,2219.6764,6894,aperiodic,
14404,"B234/S26",0.044968,1.8595,2689.1504,7403,aperiodic,
14405,"B234/S026",0.045015,1.8631,2721.8627,7545,aperiodic,
14406,"B234/S126",0.045050,1.8649,2789.3366,7640,aperiodic,
14407,"B234/S0126",0.045012,1.8730,2972.1667,7957,aperiodic,
14408,"B234/S36",0.045003,1.8706,3052.9804,7714,aperiodic,
14409,"B234/S036",0.045059,1.8750,3119.1504,7921,aperiodic,
14410,"B234/S136",0.045048,1.8745,3225.6406,7920,aperiodic,
14411,"B234/S0136",0.045082,1.8794,3301.1504,8140,aperiodic,
14412,"B234/S236",0.045058,1.8782,3168.9804,8092,aperiodic,
14413,"B234/S0236",0.045106,1.8810,3362.1667,8242,aperiodic,
14414,"B234/S1236",-10.000000,1.8837,3124.1504,8423,aperiodic,
14415,"B234/S01236",0.045072,1.8825,3120.6601,8353,aperiodic,
14416,"B234/S46",0.045058,1.8835,3385.4902,8131,aperiodic,
14417,"B234/S046",0.045100,1.8822,3210.4902,8045,aperiodic,
14418,"B234/S146",0.045070,1.8883,3814.4707,8382,aperiodic,
14419,"B234/S0146",0.045036,1.8878,3706.3366,8388,aperiodic,
14420,"B234/S246",0.045034,1.8878,3804.4707,8374,aperiodic,
14421,"B234/S0246",0.045064,1.8912,3898.6406,8551,aperiodic,
14422,"B234/S1246",0.045020,1.8857,3567.4707,8404,aperiodic,
14423,"B234/S01246",0.045062,1.8914,3728.6697,8680,aperiodic,
14424,"B234/S346",0.044968,1.8983,4028.6406,8791,aperiodic,
14425,"B234/S0346",0.045072,1.8987,4165.9804,8830,aperiodic,
14426,"B234/S1346",0.044996,1.8963,3967.8105,8795,aperiodic,
14427,"B234/S01346",0.045007,1.8991,4068.9967,8874,aperiodic,
14428,"B234/S2346",0.045036,1.9015,4014.8105,9054,aperiodic,
14429,"B234/S02346",0.045031,1.8992,4004.3657,8974,aperiodic,
14430,"B234/S12346",0.044947,1.8972,3568.8301,8874,aperiodic,
14431,"B234/S012346",0.044986,1.8982,3603.0000,8994,aperiodic,
14432,"B234/S56",0.045021,1.8651,2854.8105,7448,aperiodic,
14433,"B234/S056",0.044953,1.8693,2924.6406,7584,aperiodic,
14434,"B234/S156",0.045058,1.8781,3327.1504,7956,aperiodic,
14435,"B234/S0156",0.045090,1.8796,3500.9804,8056,aperiodic,
14436,"B234/S256",0.045023,1.8917,3871.6406,8568,aperiodic,
14437,"B234/S0256",0.045108,1.8882,3797.4870,8440,aperiodic,
14438,"B234/S1256",0.045076,1.8927,3890.1667,8644,aperiodic,
14439,"B234/S01256",0.044970,1.8928,3783.9804,8627,aperiodic,
14440,"B234/S356",0.044997,1.9042,4468.3529,9086,aperiodic,
14441,"B234/S0356",0.045049,1.9026,4194.6406,9005,aperiodic,
14442,"B234/S1356",0.044994,1.9036,4382.8268,9070,aperiodic,
14443,"B234/S01356",0.044989,1.9029,4308.3203,9046,aperiodic,
14444,"B234/S2356",0.044978,1.9068,4286.8105,9269,aperiodic,
14445,"B234/S02356",0.044952,1.9045,4275.1504,9150,aperiodic,
14446,"B234/S12356",0.044940,1.9071,4453.8105,9264,aperiodic,
14447,"B234/S012356",0.044906,1.9064,4391.0854,9257,aperiodic,
14448,"B234/S456",0.035897,1.9417,7572.8109,11235,periodic,4
14449,"B234/S0456",0.034111,1.9410,6872.2851,11186,periodic,60
14450,"B234/S1456",0.034633,1.9413,9248.9622,11207,periodic,12
14451,"B234/S01456",0.037365,1.9421,7758.3843,11271,periodic,4
14452,"B234/S2456",0.030422,1.9418,3903.4316,11243,aperiodic,
14453,"B234/S02456",0.032181,1.9422,13282.8460,11274,periodic,12
14454,"B234/S12456",0.032506,1.9424,7531.6220,11289,periodic,60
14455,"B234/S012456",0.033232,1.9424,7260.5222,11288,periodic,60
14456,"B234/S3456",0.005493,1.9360,107145.4259,10832,periodic,6
14457,"B234/S03456",0.014722,1.9350,69157.8774,10761,periodic,12
14458,"B234/S13456",0.016094,1.9352,74963.2616,10778,periodic,12
14459,"B234/S013456",0.008959,1.9348,100579.7676,10745,periodic,6
14460,"B234/S23456",0.014452,1.9321,139976.5395,10569,periodic,2
14461,"B234/S023456",0.013863,1.9327,133589.4319,10603,periodic,2
14462,"B234/S123456",0.011989,1.9312,113013.8937,10507,periodic,2
14463,"B234/S0123456",0.015890,1.9309,91754.5184,10486,periodic,2
14464,"B234/S7",0.044749,1.8182,1091.3764,6108,aperiodic,
14465,"B234/S07",0.044723,1.8214,1179.7244,6193,aperiodic,
14466,"B234/S17",0.044733,1.8245,1422.4902,6298,aperiodic,
14467,"B234/S017",0.044860,1.8227,1371.4285,6289,aperiodic,
14468,"B234/S27",0.044937,1.8495,2261.1667,7161,aperiodic,
14469,"B234/S027",0.044971,1.8484,2049.3399,7128,aperiodic,
14470,"B234/S127",0.044988,1.8527,2218.2877,7296,aperiodic,
14471,"B234/S0127",0.045029,1.8521,2325.6601,7243,aperiodic,
14472,"B234/S37",0.044955,1.8470,2407.4902,7050,aperiodic,
14473,"B234/S037",0.044943,1.8427,2180.7942,6937,aperiodic,
14474,"B234/S137",0.045072,1.8574,2545.6601,7422,aperiodic,
14475,"B234/S0137",0.045053,1.8552,2645.1504,7386,aperiodic,
14476,"B234/S237",0.044968,1.8676,2889.6764,7838,aperiodic,
14477,"B234/S0237",0.045067,1.8665,2488.8496,7828,aperiodic,
14478,"B234/S1237",0.045037,1.8754,2853.1699,8164,aperiodic,
14479,"B234/S01237",0.045072,1.8672,2595.1862,7844,aperiodic,
14480,"B234/S47",0.045018,1.8645,2647.4902,7461,aperiodic,
14481,"B234/S047",0.045003,1.8670,2957.4707,7582,aperiodic,
14482,"B234/S147",0.045116,1.8712,3012.6569,7757,aperiodic,
14483,"B234/S0147",0.045109,1.8728,3090.2188,7855,aperiodic,
14484,"B234/S247",0.045004,1.8771,3342.8105,8044,aperiodic,
14485,"B234/S0247",0.045109,1.8767,3177.6601,8028,aperiodic,
14486,"B234/S1247",0.045043,1.8842,3453.4707,8375,aperiodic,
14487,"B234/S01247",0.045001,1.8813,3408.1504,8276,aperiodic,
14488,"B234/S347",0.045108,1.8802,3358.4902,8168,aperiodic,
14489,"B234/S0347",0.045038,1.8794,3329.1504,8134,aperiodic,
14490,"B234/S1347",0.045029,1.8868,3568.4902,8502,aperiodic,
14491,"B234/S01347",0.045034,1.8891,3800.3657,8574,aperiodic,
14492,"B234/S2347",0.044987,1.8894,3444.4902,8652,aperiodic,
14493,"B234/S02347",0.045050,1.8945,3987.9772,8887,aperiodic,
14494,"B234/S12347",0.045030,1.8870,3140.8138,8590,aperiodic,
14495,"B234/S012347",0.045005,1.8913,3112.3399,8766,aperiodic,
14496,"B234/S57",0.044947,1.8559,2439.6764,7092,aperiodic,
14497,"B234/S057",0.044970,1.8613,2595.1958,7298,aperiodic,
14498,"B234/S157",0.044950,1.8693,2805.3203,7637,aperiodic,
14499,"B234/S0157",0.045034,1.8740,3136.9967,7810,aperiodic,
14500,"B234/S257",0.045053,1.8810,3364.1504,8126,aperiodic,
14501,"B234/S0257",0.045044,1.8831,3544.3170,8214,aperiodic,
14502,"B234/S1257",0.045064,1.8884,3613.8105,8500,aperiodic,
14503,"B234/S01257",0.045070,1.8857,3336.9804,8363,aperiodic,
14504,"B234/S357",0.045052,1.8884,3600.8464,8376,aperiodic,
14505,"B234/S0357",0.045090,1.8897,3597.7056,8460,aperiodic,
14506,"B234/S1357",0.044950,1.8961,4028.0163,8756,aperiodic,
14507,"B234/S01357",0.045010,1.8970,3997.6764,8798,aperiodic,
14508,"B234/S2357",0.044934,1.8987,4205.1830,8904,aperiodic,
14509,"B234/S02357",0.044925,1.9026,4140.6601,9057,aperiodic,
14510,"B234/S12357",0.044939,1.9056,3935.6764,9272,aperiodic,
14511,"B234/S012357",0.044937,1.9053,4056.5031,9258,aperiodic,
14512,"B234/S457",0.045009,1.8974,3986.6406,8718,aperiodic,
14513,"B234/S0457",0.045046,1.8967,3911.3203,8696,aperiodic,
14514,"B234/S1457",0.045015,1.8996,4020.1504,8844,aperiodic,
14515,"B234/S01457",0.044993,1.9012,4297.6406,8911,aperiodic,
14516,"B234/S2457",0.045006,1.9051,4276.9967,9105,aperiodic,
14517,"B234/S02457",0.044971,1.9060,4330.6601,9148,aperiodic,
14518,"B234/S12457",0.045033,1.9081,4295.8268,9292,aperiodic,
14519,"B234/S012457",0.044908,1.9062,4502.6406,9192,aperiodic,
14520,"B234/S3457",0.037982,1.9225,2588.7911,9923,aperiodic,
14521,"B234/S03457",0.035983,1.9233,2972.6921,9974,periodic,168
14522,"B234/S13457",0.041328,1.9236,2719.7109,9997,periodic,120
14523,"B234/S013457",0.039854,1.9236,3880.5506,9993,periodic,120
14524,"B234/S23457",0.023502,1.9131,-878.7806,9339,periodic,12
14525,"B234/S023457",0.015677,1.9135,242.2699,9361,periodic,120
14526,"B234/S123457",-10.000000,1.9116,-3605.1142,9249,periodic,12
14527,"B234/S0123457",0.021520,1.9133,-1445.8845,9351,periodic,4
14528,"B234/S67",0.044783,1.8314,1607.5513,6429,aperiodic,
14529,"B234/S067",0.044768,1.8354,1663.1341,6522,aperiodic,
14530,"B234/S167",0.044947,1.8437,2106.6601,6818,aperiodic,
14531,"B234/S0167",0.044980,1.8500,2247.3853,7028,aperiodic,
14532,"B234/S267",0.045106,1.8613,2545.9642,7473,aperiodic,
14533,"B234/S0267",0.044989,1.8612,2955.8105,7522,aperiodic,
14534,"B234/S1267",0.045047,1.8684,3091.5391,7773,aperiodic,
14535,"B234/S01267",0.045036,1.8700,2837.6601,7793,aperiodic,
14536,"B234/S367",0.045075,1.8732,3010.8105,7836,aperiodic,
14537,"B234/S0367",0.045007,1.8798,3396.6764,8136,aperiodic,
14538,"B234/S1367",0.045073,1.8778,3323.3366,8060,aperiodic,
14539,"B234/S01367",0.045099,1.8848,3550.6764,8335,aperiodic,
14540,"B234/S2367",0.045050,1.8876,3702.9804,8511,aperiodic,
14541,"B234/S02367",0.044938,1.8899,3756.2025,8590,aperiodic,
14542,"B234/S12367",0.045037,1.8962,4029.9804,8909,aperiodic,
14543,"B234/S012367",0.044986,1.8925,3728.4381,8754,aperiodic,
14544,"B234/S467",0.045017,1.8860,3641.6764,8229,aperiodic,
14545,"B234/S0467",0.045062,1.8855,3495.9804,8229,aperiodic,
14546,"B234/S1467",0.045059,1.8933,3960.8105,8586,aperiodic,
14547,"B234/S01467",0.045028,1.8960,3895.8105,8705,aperiodic,
14548,"B234/S2467",0.045002,1.9009,4088.8105,8964,aperiodic,
14549,"B234/S02467",0.045057,1.9026,4364.9609,9101,aperiodic,
14550,"B234/S12467",0.044999,1.9046,4437.3007,9200,aperiodic,
14551,"B234/S012467",0.044900,1.9070,4419.8105,9308,aperiodic,
14552,"B234/S3467",0.044947,1.9117,4480.6569,9475,aperiodic,
14553,"B234/S03467",0.044971,1.9102,4567.5424,9414,aperiodic,
14554,"B234/S13467",0.044908,1.9096,4418.6764,9400,aperiodic,
14555,"B234/S013467",0.044923,1.9123,4522.1308,9519,aperiodic,
14556,"B234/S23467",0.044429,1.9008,-4254.2071,8630,aperiodic,
14557,"B234/S023467",0.044392,1.9103,-3687.0847,9176,aperiodic,
14558,"B234/S123467",0.039311,1.8986,-5218.3760,8505,aperiodic,
14559,"B234/S0123467",0.036665,1.8989,-5399.0469,8518,aperiodic,
14560,"B234/S567",0.045005,1.8701,2907.6406,7639,aperiodic,
14561,"B234/S0567",0.045005,1.8763,3445.4870,7882,aperiodic,
14562,"B234/S1567",0.044984,1.8895,3750.4707,8514,aperiodic,
